Postal code,date,n_daily_data_points,dayOfWeek,day_type,BlueCars_taken_sum,BlueCars_returned_sum,Utilib_taken_sum,Utilib_returned_sum,Utilib_14_taken_sum,Utilib_14_returned_sum,Slots_freed_sum,Slots_taken_sum
94230,4/9/2018,1440,0,weekday,33,31,0,1,0,1,0,0
94230,4/10/2018,1440,1,weekday,37,35,3,2,2,1,0,0
94230,4/11/2018,1439,2,weekday,39,35,1,1,0,0,0,0
94230,4/12/2018,1440,3,weekday,27,31,0,0,0,1,0,0
94230,4/13/2018,1439,4,weekday,45,41,0,0,7,7,0,0
94230,4/14/2018,1440,5,weekend,42,40,0,0,5,4,0,0
94230,4/15/2018,1439,6,weekend,35,42,0,0,1,2,0,0
94230,4/16/2018,1440,0,weekday,29,31,0,0,3,4,0,0
94230,4/17/2018,1440,1,weekday,42,34,1,1,1,0,0,0
94230,4/18/2018,1377,2,weekday,27,34,1,1,3,3,0,0
94230,4/19/2018,1203,3,weekday,36,33,0,0,1,0,0,0
94230,4/20/2018,1417,4,weekday,40,41,1,2,0,0,0,0
94230,4/21/2018,1440,5,weekend,53,47,1,0,6,6,0,0
94230,4/22/2018,1440,6,weekend,34,41,5,5,2,2,0,0
94230,4/23/2018,1417,0,weekday,20,14,1,1,1,3,0,0
94230,4/24/2018,1439,1,weekday,21,23,0,0,5,5,0,0
94230,4/25/2018,1440,2,weekday,37,35,1,1,2,1,0,0
94230,4/26/2018,1440,3,weekday,27,25,0,1,1,0,0,0
94230,4/27/2018,1440,4,weekday,22,24,1,0,0,1,0,0
94230,4/28/2018,1440,5,weekend,35,36,0,0,2,1,0,0
94230,4/29/2018,1440,6,weekend,50,48,1,1,1,1,0,0
94230,4/30/2018,1440,0,weekday,29,29,0,0,2,2,0,0
94230,5/1/2018,1440,1,weekday,23,21,0,0,2,4,0,0
94230,5/2/2018,1440,2,weekday,40,44,0,1,4,2,0,0
94230,5/3/2018,1439,3,weekday,31,34,1,0,3,3,0,0
94230,5/4/2018,1435,4,weekday,36,41,0,0,1,1,0,0
94230,5/5/2018,1440,5,weekend,44,38,1,1,5,5,0,0
94230,5/6/2018,1439,6,weekend,38,32,4,4,5,7,0,0
94230,5/7/2018,1437,0,weekday,35,32,0,0,5,3,0,0
94230,5/8/2018,1425,1,weekday,44,42,1,1,0,0,0,0
94230,5/20/2018,1440,6,weekend,9,30,0,0,1,1,0,0
94230,5/21/2018,1440,0,weekday,37,29,0,1,1,2,0,0
94230,5/22/2018,1438,1,weekday,52,44,1,1,5,4,0,0
94230,5/23/2018,1174,2,weekday,23,28,1,0,2,2,0,0
94230,5/24/2018,1436,3,weekday,34,38,0,3,3,3,0,0
94230,5/25/2018,1440,4,weekday,39,32,4,1,4,6,0,0
94230,5/26/2018,1440,5,weekend,43,40,1,1,7,6,0,0
94230,5/27/2018,1440,6,weekend,52,54,1,1,2,1,0,0
94230,5/28/2018,1440,0,weekday,32,36,0,0,0,1,0,0
94230,5/29/2018,1439,1,weekday,28,21,1,1,4,7,0,0
94230,5/30/2018,1440,2,weekday,34,37,0,0,11,10,0,0
94230,5/31/2018,1411,3,weekday,36,42,0,1,2,2,0,0
94230,6/1/2018,1440,4,weekday,44,41,3,2,5,3,0,0
94230,6/2/2018,1440,5,weekend,55,48,2,2,6,5,0,0
94230,6/3/2018,1440,6,weekend,34,44,1,1,4,5,0,0
94230,6/4/2018,1440,0,weekday,25,26,0,3,2,2,0,0
94230,6/5/2018,1439,1,weekday,25,26,5,3,4,4,0,0
94230,6/6/2018,1440,2,weekday,31,31,1,0,4,4,0,0
94230,6/7/2018,1439,3,weekday,37,36,4,5,2,2,0,0
94230,6/8/2018,1438,4,weekday,37,38,2,2,1,3,0,0
94230,6/9/2018,1440,5,weekend,49,43,1,3,11,11,0,0
94230,6/10/2018,1440,6,weekend,38,47,3,0,3,0,0,0
94230,6/11/2018,1440,0,weekday,35,35,1,1,1,1,0,0
94230,6/12/2018,1439,1,weekday,41,39,0,2,6,7,0,0
94230,6/13/2018,1440,2,weekday,35,28,2,0,5,6,0,0
94230,6/14/2018,1439,3,weekday,44,42,3,4,3,3,0,0
94230,6/15/2018,1440,4,weekday,34,44,1,0,9,7,0,0
94230,6/16/2018,1440,5,weekend,45,46,2,2,1,2,0,0
94230,6/17/2018,1440,6,weekend,38,36,5,5,3,2,0,0
94230,6/18/2018,1440,0,weekday,34,34,0,0,0,0,0,0
94230,6/19/2018,1370,1,weekday,5,3,0,0,0,0,0,0
94300,1/1/2018,1440,0,weekday,74,65,1,1,12,12,0,0
94300,1/2/2018,1438,1,weekday,45,45,3,3,5,4,0,0
94300,1/3/2018,1439,2,weekday,44,48,0,0,3,3,0,0
94300,1/4/2018,1320,3,weekday,47,40,0,0,1,1,0,0
94300,1/5/2018,1440,4,weekday,34,39,0,0,0,1,0,0
94300,1/6/2018,1437,5,weekend,73,75,3,3,12,11,0,0
94300,1/7/2018,1440,6,weekend,77,75,1,1,0,0,0,0
94300,1/8/2018,1438,0,weekday,45,52,2,2,0,1,0,0
94300,1/9/2018,1439,1,weekday,63,58,1,2,4,3,0,0
94300,1/10/2018,1440,2,weekday,49,48,1,0,3,4,0,0
94300,1/11/2018,1440,3,weekday,41,40,0,1,4,3,0,0
94300,1/12/2018,1439,4,weekday,50,49,3,2,2,3,0,0
94300,1/13/2018,1440,5,weekend,56,56,2,2,4,4,0,0
94300,1/14/2018,1440,6,weekend,120,124,0,0,5,5,0,0
94300,1/15/2018,1440,0,weekday,73,75,2,3,9,8,0,0
94300,1/16/2018,1440,1,weekday,61,60,1,1,8,8,0,0
94300,1/17/2018,1440,2,weekday,62,65,3,2,3,3,0,0
94300,1/18/2018,1439,3,weekday,63,59,1,1,2,3,0,0
94300,1/19/2018,1440,4,weekday,63,57,4,4,7,6,0,0
94300,1/20/2018,1439,5,weekend,121,121,5,6,3,3,0,0
94300,1/21/2018,1440,6,weekend,84,94,1,0,4,4,0,0
94300,1/22/2018,1440,0,weekday,58,53,0,0,2,2,0,0
94300,1/23/2018,1439,1,weekday,44,42,1,1,1,1,0,0
94300,1/24/2018,1434,2,weekday,33,32,0,0,2,3,0,0
94300,1/25/2018,1398,3,weekday,36,37,0,0,1,0,0,0
94300,1/26/2018,1437,4,weekday,44,42,0,0,0,1,0,0
94300,1/27/2018,1440,5,weekend,75,77,1,1,3,5,0,0
94300,1/28/2018,1440,6,weekend,60,57,2,2,6,5,0,0
94300,1/29/2018,1440,0,weekday,37,41,0,1,6,4,0,0
94300,1/30/2018,1440,1,weekday,38,39,1,0,0,0,0,0
94300,1/31/2018,1440,2,weekday,54,56,1,2,6,6,0,0
94300,2/1/2018,1440,3,weekday,64,64,4,3,1,2,0,0
94300,2/2/2018,1440,4,weekday,68,65,2,2,3,3,0,0
94300,2/3/2018,1438,5,weekend,69,66,4,4,3,2,0,0
94300,2/4/2018,1440,6,weekend,77,84,4,4,2,2,0,0
94300,2/5/2018,1440,0,weekday,32,31,0,0,1,2,0,0
94300,2/6/2018,1439,1,weekday,38,33,0,0,4,3,0,0
94300,2/7/2018,1439,2,weekday,35,37,0,0,0,0,0,0
94300,2/8/2018,1438,3,weekday,47,51,0,0,1,2,0,0
94300,2/9/2018,1439,4,weekday,46,40,3,4,4,3,0,0
94300,2/10/2018,1440,5,weekend,70,69,2,1,4,5,0,0
94300,2/11/2018,1440,6,weekend,94,97,0,0,3,3,0,0
94300,2/12/2018,1440,0,weekday,55,56,0,0,4,3,0,0
94300,2/13/2018,1440,1,weekday,48,55,0,0,1,1,0,0
94300,2/14/2018,1440,2,weekday,57,53,0,0,1,1,0,0
94300,2/15/2018,1437,3,weekday,53,58,1,1,5,5,0,0
94300,2/16/2018,1439,4,weekday,61,55,0,0,3,3,0,0
94300,2/17/2018,1440,5,weekend,94,87,3,3,2,2,0,0
94300,2/18/2018,1438,6,weekend,47,53,5,7,5,5,0,0
94300,2/19/2018,1420,0,weekday,52,52,5,3,4,5,0,0
94300,2/20/2018,1425,1,weekday,36,39,0,0,5,5,0,0
94300,2/21/2018,1440,2,weekday,49,51,1,1,6,5,0,0
94300,2/22/2018,1440,3,weekday,67,62,0,0,1,2,0,0
94300,2/23/2018,1440,4,weekday,60,58,3,3,5,4,0,0
94300,2/24/2018,1396,5,weekend,3,14,0,0,0,0,0,0
94300,2/28/2018,1429,2,weekday,54,46,0,1,3,3,0,0
94300,3/1/2018,1389,3,weekday,44,49,2,2,7,7,0,0
94300,3/2/2018,1440,4,weekday,64,59,2,1,7,6,0,0
94300,3/3/2018,1440,5,weekend,122,132,5,5,2,3,0,0
94300,3/4/2018,1440,6,weekend,100,84,4,4,3,3,0,0
94300,3/5/2018,1440,0,weekday,54,60,3,3,7,6,0,0
94300,3/6/2018,1439,1,weekday,58,62,1,1,6,7,0,0
94300,3/7/2018,1440,2,weekday,68,71,0,0,4,3,0,0
94300,3/8/2018,1439,3,weekday,55,58,2,2,4,5,0,0
94300,3/9/2018,1440,4,weekday,70,62,0,0,9,10,0,0
94300,3/10/2018,1440,5,weekend,109,103,1,1,6,4,0,0
94300,3/11/2018,1440,6,weekend,86,90,3,3,3,4,0,0
94300,3/12/2018,1440,0,weekday,43,51,0,0,2,1,0,0
94300,3/13/2018,1440,1,weekday,53,53,1,2,1,2,0,0
94300,3/14/2018,1440,2,weekday,60,58,1,0,3,2,0,0
94300,3/15/2018,1440,3,weekday,63,67,0,1,0,1,0,0
94300,3/16/2018,1440,4,weekday,76,68,6,6,4,4,0,0
94300,3/17/2018,1440,5,weekend,105,96,6,5,15,14,0,0
94300,3/18/2018,1440,6,weekend,86,91,0,0,12,15,0,0
94300,3/19/2018,1440,0,weekday,71,82,3,4,5,2,0,0
94300,3/20/2018,1440,1,weekday,47,51,2,1,2,2,0,0
94300,3/21/2018,1440,2,weekday,53,42,2,2,0,1,0,0
94300,3/22/2018,1440,3,weekday,58,58,0,0,4,4,0,0
94300,3/23/2018,1440,4,weekday,57,56,0,0,5,5,0,0
94300,3/24/2018,1440,5,weekend,111,113,0,1,6,7,0,0
94300,3/25/2018,1380,6,weekend,98,101,3,2,4,2,0,0
94300,3/26/2018,1439,0,weekday,55,56,0,0,4,4,0,0
94300,3/27/2018,1440,1,weekday,71,73,0,0,2,3,0,0
94300,3/28/2018,1440,2,weekday,73,72,0,0,4,3,0,0
94300,3/29/2018,1440,3,weekday,67,58,4,5,1,2,0,0
94300,3/30/2018,1434,4,weekday,42,51,5,5,3,2,0,0
94300,3/31/2018,1440,5,weekend,89,83,3,3,2,2,0,0
94300,4/1/2018,1440,6,weekend,87,85,1,1,4,5,0,0
94300,4/2/2018,1439,0,weekday,70,83,4,3,5,4,0,0
94300,4/3/2018,1440,1,weekday,62,59,1,2,3,5,0,0
94300,4/4/2018,1440,2,weekday,77,80,3,2,11,10,0,0
94300,4/5/2018,1440,3,weekday,68,61,0,0,3,2,0,0
94300,4/6/2018,1364,4,weekday,59,57,0,1,4,4,0,0
94300,4/7/2018,1318,5,weekend,94,89,6,6,6,6,0,0
94300,4/8/2018,1440,6,weekend,102,105,3,2,2,3,0,0
94300,4/9/2018,1440,0,weekday,47,49,1,1,3,3,0,0
94300,4/10/2018,1440,1,weekday,53,53,1,1,12,13,0,0
94300,4/11/2018,1439,2,weekday,88,87,2,2,2,1,0,0
94300,4/12/2018,1440,3,weekday,65,58,3,3,2,1,0,0
94300,4/13/2018,1439,4,weekday,51,59,1,1,4,5,0,0
94300,4/14/2018,1440,5,weekend,100,88,1,1,6,5,0,0
94300,4/15/2018,1439,6,weekend,95,106,2,2,15,16,0,0
94300,4/16/2018,1440,0,weekday,61,55,2,3,4,5,0,0
94300,4/17/2018,1440,1,weekday,66,69,3,3,4,4,0,0
94300,4/18/2018,1377,2,weekday,58,61,1,0,6,4,0,0
94300,4/19/2018,1203,3,weekday,50,43,0,1,5,4,0,0
94300,4/20/2018,1417,4,weekday,61,69,1,1,6,7,0,0
94300,4/21/2018,1440,5,weekend,105,97,4,4,5,4,0,0
94300,4/22/2018,1440,6,weekend,110,113,2,2,2,3,0,0
94300,4/23/2018,1417,0,weekday,44,57,2,2,7,7,0,0
94300,4/24/2018,1439,1,weekday,56,50,1,3,5,5,0,0
94300,4/25/2018,1440,2,weekday,68,65,4,3,4,3,0,0
94300,4/26/2018,1440,3,weekday,65,62,1,1,4,5,0,0
94300,4/27/2018,1440,4,weekday,61,65,3,2,8,7,0,0
94300,4/28/2018,1440,5,weekend,76,74,2,2,3,6,0,0
94300,4/29/2018,1440,6,weekend,64,63,2,2,7,5,0,0
94300,4/30/2018,1440,0,weekday,59,67,0,0,5,4,0,0
94300,5/1/2018,1440,1,weekday,90,80,0,0,8,9,0,0
94300,5/2/2018,1440,2,weekday,55,59,0,1,1,1,0,0
94300,5/3/2018,1439,3,weekday,59,59,2,1,6,7,0,0
94300,5/4/2018,1435,4,weekday,80,72,0,0,5,3,0,0
94300,5/5/2018,1440,5,weekend,101,100,3,3,3,4,0,0
94300,5/6/2018,1439,6,weekend,86,82,2,2,10,9,0,0
94300,5/7/2018,1437,0,weekday,56,67,1,1,3,6,0,0
94300,5/8/2018,1425,1,weekday,78,74,1,1,8,5,0,0
94300,5/20/2018,1440,6,weekend,84,79,3,3,3,3,0,0
94300,5/21/2018,1440,0,weekday,87,97,6,6,5,6,0,0
94300,5/22/2018,1438,1,weekday,61,57,2,2,6,5,0,0
94300,5/23/2018,1174,2,weekday,59,56,1,2,2,3,0,0
94300,5/24/2018,1436,3,weekday,47,53,1,0,4,4,0,0
94300,5/25/2018,1440,4,weekday,65,58,1,1,2,1,0,0
94300,5/26/2018,1440,5,weekend,127,124,2,5,11,13,0,0
94300,5/27/2018,1440,6,weekend,107,112,7,4,11,9,0,0
94300,5/28/2018,1440,0,weekday,56,57,0,1,0,1,0,0
94300,5/29/2018,1439,1,weekday,53,50,1,0,5,4,0,0
94300,5/30/2018,1440,2,weekday,74,73,0,0,0,0,0,0
94300,5/31/2018,1411,3,weekday,72,80,2,3,2,2,0,0
94300,6/1/2018,1440,4,weekday,72,61,4,5,0,1,0,0
94300,6/2/2018,1440,5,weekend,150,146,4,2,14,13,0,0
94300,6/3/2018,1440,6,weekend,149,147,7,7,9,9,0,0
94300,6/4/2018,1440,0,weekday,39,47,0,0,3,3,0,0
94300,6/5/2018,1439,1,weekday,63,70,1,1,2,2,0,0
94300,6/6/2018,1440,2,weekday,62,66,0,0,2,3,0,0
94300,6/7/2018,1439,3,weekday,80,71,2,4,4,3,0,0
94300,6/8/2018,1438,4,weekday,67,77,6,4,9,10,0,0
94300,6/9/2018,1440,5,weekend,113,97,6,6,1,1,0,0
94300,6/10/2018,1440,6,weekend,103,109,3,3,4,4,0,0
94300,6/11/2018,1440,0,weekday,46,52,0,0,4,3,0,0
94300,6/12/2018,1439,1,weekday,63,61,0,0,0,1,0,0
94300,6/13/2018,1440,2,weekday,72,68,1,1,2,1,0,0
94300,6/14/2018,1439,3,weekday,61,65,2,2,3,4,0,0
94300,6/15/2018,1440,4,weekday,71,64,4,4,8,9,0,0
94300,6/16/2018,1440,5,weekend,79,80,8,8,16,14,0,0
94300,6/17/2018,1440,6,weekend,81,83,3,3,4,5,0,0
94300,6/18/2018,1440,0,weekday,50,52,0,0,3,2,0,0
94300,6/19/2018,1370,1,weekday,5,6,1,1,0,1,0,0
94340,1/1/2018,1440,0,weekday,41,34,0,0,4,4,0,0
94340,1/2/2018,1438,1,weekday,28,29,2,3,2,2,0,0
94340,1/3/2018,1439,2,weekday,30,26,1,1,3,2,0,0
94340,1/4/2018,1320,3,weekday,26,29,2,1,0,0,0,0
94340,1/5/2018,1440,4,weekday,34,33,0,1,0,0,0,0
94340,1/6/2018,1437,5,weekend,37,31,1,0,3,4,0,0
94340,1/7/2018,1440,6,weekend,39,38,1,1,2,1,0,0
94340,1/8/2018,1438,0,weekday,14,24,1,2,2,3,0,0
94340,1/9/2018,1439,1,weekday,28,28,2,1,3,2,0,0
94340,1/10/2018,1440,2,weekday,34,35,0,1,1,1,0,0
94340,1/11/2018,1440,3,weekday,27,25,1,2,1,3,0,0
94340,1/12/2018,1439,4,weekday,26,27,5,3,2,0,0,0
94340,1/13/2018,1440,5,weekend,55,55,5,5,4,5,0,0
94340,1/14/2018,1440,6,weekend,44,39,2,3,7,6,0,0
94340,1/15/2018,1440,0,weekday,23,29,4,3,3,5,0,0
94340,1/16/2018,1440,1,weekday,33,35,0,0,2,2,0,0
94340,1/17/2018,1440,2,weekday,29,29,0,0,2,2,0,0
94340,1/18/2018,1439,3,weekday,28,24,0,0,3,1,0,0
94340,1/19/2018,1440,4,weekday,32,30,0,0,0,1,0,0
94340,1/20/2018,1439,5,weekend,40,38,1,1,1,0,0,0
94340,1/21/2018,1440,6,weekend,26,31,4,4,0,1,0,0
94340,1/22/2018,1440,0,weekday,33,34,1,1,3,3,0,0
94340,1/23/2018,1439,1,weekday,29,25,1,1,1,0,0,0
94340,1/24/2018,1434,2,weekday,31,35,0,0,0,0,0,0
94340,1/25/2018,1398,3,weekday,26,25,0,0,2,3,0,0
94340,1/26/2018,1437,4,weekday,48,51,0,0,4,3,0,0
94340,1/27/2018,1440,5,weekend,56,50,0,0,3,3,0,0
94340,1/28/2018,1440,6,weekend,29,28,0,0,6,7,0,0
94340,1/29/2018,1440,0,weekday,26,34,0,0,2,1,0,0
94340,1/30/2018,1440,1,weekday,39,40,1,1,0,1,0,0
94340,1/31/2018,1440,2,weekday,27,23,0,0,4,3,0,0
94340,2/1/2018,1440,3,weekday,37,37,3,3,2,2,0,0
94340,2/2/2018,1440,4,weekday,42,42,3,3,4,5,0,0
94340,2/3/2018,1438,5,weekend,63,55,6,6,5,5,0,0
94340,2/4/2018,1440,6,weekend,50,54,1,3,4,3,0,0
94340,2/5/2018,1440,0,weekday,25,29,3,1,1,2,0,0
94340,2/6/2018,1439,1,weekday,32,32,0,1,1,0,0,0
94340,2/7/2018,1439,2,weekday,16,14,1,0,2,2,0,0
94340,2/8/2018,1438,3,weekday,22,25,0,0,0,1,0,0
94340,2/9/2018,1439,4,weekday,33,33,1,2,2,1,0,0
94340,2/10/2018,1440,5,weekend,56,45,1,0,3,3,0,0
94340,2/11/2018,1440,6,weekend,35,37,2,2,3,4,0,0
94340,2/12/2018,1440,0,weekday,20,24,3,3,3,3,0,0
94340,2/13/2018,1440,1,weekday,28,33,0,1,5,4,0,0
94340,2/14/2018,1440,2,weekday,42,38,1,0,5,7,0,0
94340,2/15/2018,1437,3,weekday,33,33,2,3,2,1,0,0
94340,2/16/2018,1439,4,weekday,46,50,1,0,3,4,0,0
94340,2/17/2018,1440,5,weekend,57,57,3,3,5,3,0,0
94340,2/18/2018,1438,6,weekend,64,61,0,0,3,3,0,0
94340,2/19/2018,1420,0,weekday,25,22,1,1,1,1,0,0
94340,2/20/2018,1425,1,weekday,19,22,0,0,2,3,0,0
94340,2/21/2018,1440,2,weekday,26,26,2,2,7,6,0,0
94340,2/22/2018,1440,3,weekday,26,23,0,0,0,1,0,0
94340,2/23/2018,1440,4,weekday,34,36,1,1,2,1,0,0
94340,2/24/2018,1396,5,weekend,1,4,0,0,0,0,0,0
94340,2/28/2018,1429,2,weekday,24,22,0,0,1,1,0,0
94340,3/1/2018,1389,3,weekday,26,23,0,0,1,1,0,0
94340,3/2/2018,1440,4,weekday,27,25,0,0,0,0,0,0
94340,3/3/2018,1440,5,weekend,40,43,0,0,1,1,0,0
94340,3/4/2018,1440,6,weekend,36,31,1,1,2,2,0,0
94340,3/5/2018,1440,0,weekday,29,32,0,0,0,0,0,0
94340,3/6/2018,1439,1,weekday,27,28,0,0,0,2,0,0
94340,3/7/2018,1440,2,weekday,21,22,1,1,3,1,0,0
94340,3/8/2018,1439,3,weekday,26,26,0,0,2,3,0,0
94340,3/9/2018,1440,4,weekday,31,29,1,1,3,2,0,0
94340,3/10/2018,1440,5,weekend,43,40,1,1,3,3,0,0
94340,3/11/2018,1440,6,weekend,49,48,1,1,1,2,0,0
94340,3/12/2018,1440,0,weekday,14,20,0,0,1,0,0,0
94340,3/13/2018,1440,1,weekday,35,36,0,0,0,0,0,0
94340,3/14/2018,1440,2,weekday,21,22,1,2,0,0,0,0
94340,3/15/2018,1440,3,weekday,25,19,2,2,1,2,0,0
94340,3/16/2018,1440,4,weekday,22,24,1,0,2,1,0,0
94340,3/17/2018,1440,5,weekend,38,42,1,2,4,4,0,0
94340,3/18/2018,1440,6,weekend,46,45,3,2,0,2,0,0
94340,3/19/2018,1440,0,weekday,31,22,0,0,3,1,0,0
94340,3/20/2018,1440,1,weekday,21,35,0,3,1,1,0,0
94340,3/21/2018,1440,2,weekday,25,25,3,0,4,6,0,0
94340,3/22/2018,1440,3,weekday,34,29,0,0,8,6,0,0
94340,3/23/2018,1440,4,weekday,41,38,1,1,0,0,0,0
94340,3/24/2018,1440,5,weekend,57,57,0,0,4,5,0,0
94340,3/25/2018,1380,6,weekend,47,44,1,1,1,0,0,0
94340,3/26/2018,1439,0,weekday,15,17,1,1,0,0,0,0
94340,3/27/2018,1440,1,weekday,18,29,0,0,1,1,0,0
94340,3/28/2018,1440,2,weekday,26,20,3,4,1,4,0,0
94340,3/29/2018,1440,3,weekday,26,28,1,1,5,4,0,0
94340,3/30/2018,1434,4,weekday,27,29,2,2,4,2,0,0
94340,3/31/2018,1440,5,weekend,49,46,1,0,1,3,0,0
94340,4/1/2018,1440,6,weekend,33,32,0,0,2,2,0,0
94340,4/2/2018,1439,0,weekday,43,33,0,0,7,5,0,0
94340,4/3/2018,1440,1,weekday,15,24,1,1,0,2,0,0
94340,4/4/2018,1440,2,weekday,31,32,0,0,4,2,0,0
94340,4/5/2018,1440,3,weekday,26,25,0,0,1,2,0,0
94340,4/6/2018,1364,4,weekday,27,24,2,2,1,0,0,0
94340,4/7/2018,1318,5,weekend,62,53,1,1,3,3,0,0
94340,4/8/2018,1440,6,weekend,47,43,0,0,6,6,0,0
94340,4/9/2018,1440,0,weekday,14,22,0,0,1,1,0,0
94340,4/10/2018,1440,1,weekday,22,20,0,0,0,0,0,0
94340,4/11/2018,1439,2,weekday,31,29,0,0,0,0,0,0
94340,4/12/2018,1440,3,weekday,24,32,0,1,1,2,0,0
94340,4/13/2018,1439,4,weekday,32,31,2,1,1,1,0,0
94340,4/14/2018,1440,5,weekend,49,43,1,2,3,3,0,0
94340,4/15/2018,1439,6,weekend,46,42,3,2,6,5,0,0
94340,4/16/2018,1440,0,weekday,9,18,1,1,0,0,0,0
94340,4/17/2018,1440,1,weekday,29,29,0,1,1,1,0,0
94340,4/18/2018,1377,2,weekday,27,29,2,1,2,2,0,0
94340,4/19/2018,1203,3,weekday,24,26,0,1,3,3,0,0
94340,4/20/2018,1417,4,weekday,26,28,1,0,2,2,0,0
94340,4/21/2018,1440,5,weekend,54,49,1,1,1,2,0,0
94340,4/22/2018,1440,6,weekend,43,34,1,1,7,6,0,0
94340,4/23/2018,1417,0,weekday,16,24,1,1,3,3,0,0
94340,4/24/2018,1439,1,weekday,22,25,0,0,1,2,0,0
94340,4/25/2018,1440,2,weekday,26,30,0,0,6,6,0,0
94340,4/26/2018,1440,3,weekday,23,22,0,0,6,6,0,0
94340,4/27/2018,1440,4,weekday,34,31,1,1,1,1,0,0
94340,4/28/2018,1440,5,weekend,44,35,1,1,2,2,0,0
94340,4/29/2018,1440,6,weekend,29,33,1,1,1,0,0,0
94340,4/30/2018,1440,0,weekday,22,20,3,4,0,0,0,0
94340,5/1/2018,1440,1,weekday,39,38,1,0,3,5,0,0
94340,5/2/2018,1440,2,weekday,23,27,0,0,4,3,0,0
94340,5/3/2018,1439,3,weekday,24,22,0,0,5,6,0,0
94340,5/4/2018,1435,4,weekday,37,41,0,0,7,5,0,0
94340,5/5/2018,1440,5,weekend,54,53,1,1,3,3,0,0
94340,5/6/2018,1439,6,weekend,42,37,2,2,3,3,0,0
94340,5/7/2018,1437,0,weekday,26,27,0,0,1,1,0,0
94340,5/8/2018,1425,1,weekday,68,74,0,0,3,3,0,0
94340,5/20/2018,1440,6,weekend,47,41,0,0,3,3,0,0
94340,5/21/2018,1440,0,weekday,26,37,1,1,1,1,0,0
94340,5/22/2018,1438,1,weekday,36,34,0,0,1,2,0,0
94340,5/23/2018,1174,2,weekday,23,24,1,1,2,1,0,0
94340,5/24/2018,1436,3,weekday,30,22,0,0,3,4,0,0
94340,5/25/2018,1440,4,weekday,32,32,0,1,4,4,0,0
94340,5/26/2018,1440,5,weekend,63,61,1,0,5,5,0,0
94340,5/27/2018,1440,6,weekend,52,50,1,2,4,3,0,0
94340,5/28/2018,1440,0,weekday,36,40,3,2,2,2,0,0
94340,5/29/2018,1439,1,weekday,23,27,0,1,2,3,0,0
94340,5/30/2018,1440,2,weekday,33,32,1,0,1,5,0,0
94340,5/31/2018,1411,3,weekday,29,28,0,0,4,1,0,0
94340,6/1/2018,1440,4,weekday,36,37,2,2,5,3,0,0
94340,6/2/2018,1440,5,weekend,54,54,0,0,6,6,0,0
94340,6/3/2018,1440,6,weekend,61,50,0,0,2,2,0,0
94340,6/4/2018,1440,0,weekday,28,36,0,0,8,8,0,0
94340,6/5/2018,1439,1,weekday,36,42,0,0,2,3,0,0
94340,6/6/2018,1440,2,weekday,31,27,0,0,5,6,0,0
94340,6/7/2018,1439,3,weekday,23,28,2,2,7,5,0,0
94340,6/8/2018,1438,4,weekday,46,40,0,0,2,2,0,0
94340,6/9/2018,1440,5,weekend,55,56,1,1,2,3,0,0
94340,6/10/2018,1440,6,weekend,44,42,0,0,2,1,0,0
94340,6/11/2018,1440,0,weekday,31,32,0,0,1,1,0,0
94340,6/12/2018,1439,1,weekday,37,37,1,1,1,1,0,0
94340,6/13/2018,1440,2,weekday,32,30,0,1,6,7,0,0
94340,6/14/2018,1439,3,weekday,28,29,1,2,10,11,0,0
94340,6/15/2018,1440,4,weekday,44,44,4,2,4,2,0,0
94340,6/16/2018,1440,5,weekend,53,49,0,0,1,1,0,0
94340,6/17/2018,1440,6,weekend,49,48,0,0,3,3,0,0
94340,6/18/2018,1440,0,weekday,22,34,0,0,1,1,0,0
94340,6/19/2018,1370,1,weekday,1,2,0,0,1,1,0,0
94410,1/1/2018,1440,0,weekday,26,23,0,0,0,1,0,0
94410,1/2/2018,1438,1,weekday,18,23,1,1,1,0,0,0
94410,1/3/2018,1439,2,weekday,17,17,0,0,0,0,0,0
94410,1/4/2018,1320,3,weekday,24,19,0,0,0,1,0,0
94410,1/5/2018,1440,4,weekday,34,34,0,0,1,0,0,0
94410,1/6/2018,1437,5,weekend,24,20,4,5,2,3,0,0
94410,1/7/2018,1440,6,weekend,28,34,1,0,4,3,0,0
94410,1/8/2018,1438,0,weekday,14,15,0,0,0,0,0,0
94410,1/9/2018,1439,1,weekday,16,15,3,3,2,3,0,0
94410,1/10/2018,1440,2,weekday,20,22,0,0,4,5,0,0
94410,1/11/2018,1440,3,weekday,26,23,2,2,2,1,0,0
94410,1/12/2018,1439,4,weekday,28,31,1,2,2,2,0,0
94410,1/13/2018,1440,5,weekend,31,28,2,1,2,1,0,0
94410,1/14/2018,1440,6,weekend,45,43,1,1,0,0,0,0
94410,1/15/2018,1440,0,weekday,20,22,0,0,1,2,0,0
94410,1/16/2018,1440,1,weekday,29,31,0,0,2,1,0,0
94410,1/17/2018,1440,2,weekday,22,23,0,0,1,1,0,0
94410,1/18/2018,1439,3,weekday,33,33,0,0,1,2,0,0
94410,1/19/2018,1440,4,weekday,28,28,0,0,2,2,0,0
94410,1/20/2018,1439,5,weekend,39,38,3,3,2,1,0,0
94410,1/21/2018,1440,6,weekend,39,36,3,3,2,2,0,0
94410,1/22/2018,1440,0,weekday,20,25,2,2,1,1,0,0
94410,1/23/2018,1439,1,weekday,20,21,0,0,0,0,0,0
